instant,dteday,yr,mnth,weekday,is_holiday,is_weekend,workingday,season,weather_code,t1,t2,hum,wind_speed,cnt,n_hours_recorded
208,2015-07-30,2015,7,4,0.0,0.0,1,1.0,2.0,15.9375,15.9375,60.208333333333336,14.854166666666666,36145,24
209,2015-07-31,2015,7,5,0.0,0.0,1,1.0,1.0,16.958333333333332,16.895833333333332,58.645833333333336,8.1875,36675,24
210,2015-08-01,2015,8,6,0.0,1.0,0,1.0,1.0,17.666666666666668,17.5625,55.6875,12.604166666666666,43017,24
211,2015-08-02,2015,8,0,0.0,1.0,0,1.0,1.0,19.791666666666668,19.541666666666668,57.770833333333336,12.5,43295,24
212,2015-08-03,2015,8,1,0.0,0.0,1,1.0,3.0,19.833333333333332,19.833333333333332,68.25,17.625,35402,24
213,2015-08-04,2015,8,2,0.0,0.0,1,1.0,1.0,18.270833333333332,18.25,61.0,22.916666666666668,37644,24
214,2015-08-05,2015,8,3,0.0,0.0,1,1.0,1.0,18.375,18.354166666666668,64.5625,11.0625,38770,24
215,2015-08-06,2015,8,4,0.0,0.0,1,1.0,1.0,19.4375,19.4375,67.70833333333333,14.895833333333334,63468,24
216,2015-08-07,2015,8,5,0.0,0.0,1,1.0,2.0,19.520833333333332,19.520833333333332,62.708333333333336,8.958333333333334,39486,24
217,2015-08-08,2015,8,6,0.0,1.0,0,1.0,1.0,19.729166666666668,19.729166666666668,69.4375,11.041666666666666,38993,24
218,2015-08-09,2015,8,0,0.0,1.0,0,1.0,1.0,21.25,21.104166666666668,55.8125,12.270833333333334,40441,24
219,2015-08-10,2015,8,1,0.0,0.0,1,1.0,3.0,20.333333333333332,20.333333333333332,74.02083333333333,18.104166666666668,35335,24
220,2015-08-11,2015,8,2,0.0,0.0,1,1.0,2.0,18.3125,18.3125,64.5625,7.4375,34318,24
221,2015-08-12,2015,8,3,0.0,0.0,1,1.0,3.0,18.541666666666668,18.541666666666668,70.39583333333333,16.770833333333332,36548,24
222,2015-08-13,2015,8,4,0.0,0.0,1,1.0,4.0,18.9375,18.9375,83.89583333333333,15.145833333333334,25974,24
223,2015-08-14,2015,8,5,0.0,0.0,1,1.0,3.0,19.020833333333332,19.020833333333332,85.60416666666667,12.541666666666666,25419,24
224,2015-08-15,2015,8,6,0.0,1.0,0,1.0,1.0,17.583333333333332,17.583333333333332,63.291666666666664,13.5,33739,24
225,2015-08-16,2015,8,0,0.0,1.0,0,1.0,1.0,16.8125,16.8125,63.416666666666664,7.0,30616,24
226,2015-08-17,2015,8,1,0.0,0.0,1,1.0,1.0,17.8125,17.8125,55.770833333333336,9.666666666666666,35695,24
227,2015-08-18,2015,8,2,0.0,0.0,1,1.0,1.0,17.625,17.625,59.520833333333336,16.145833333333332,34530,24
228,2015-08-19,2015,8,3,0.0,0.0,1,1.0,2.0,17.9375,17.9375,68.5,15.083333333333334,31640,24
229,2015-08-20,2015,8,4,0.0,0.0,1,1.0,3.0,19.041666666666668,19.041666666666668,81.375,13.8125,32554,24
230,2015-08-21,2015,8,5,0.0,0.0,1,1.0,2.0,22.104166666666668,22.104166666666668,68.91666666666667,14.5625,35882,24
231,2015-08-22,2015,8,6,0.0,1.0,0,1.0,1.0,23.208333333333332,23.1875,62.770833333333336,12.291666666666666,44187,24
232,2015-08-23,2015,8,0,0.0,1.0,0,1.0,1.0,19.5,19.5,68.0,16.854166666666668,27001,24
233,2015-08-24,2015,8,1,0.0,0.0,1,1.0,7.0,15.833333333333334,15.833333333333334,87.45833333333333,13.375,17400,24
234,2015-08-25,2015,8,2,0.0,0.0,1,1.0,2.0,16.208333333333332,16.208333333333332,79.33333333333333,20.104166666666668,28152,24
235,2015-08-26,2015,8,3,0.0,0.0,1,1.0,7.0,18.25,18.25,80.72916666666667,21.979166666666668,23738,24
236,2015-08-27,2015,8,4,0.0,0.0,1,1.0,2.0,16.770833333333332,16.770833333333332,73.04166666666667,17.5,30528,24
237,2015-08-28,2015,8,5,0.0,0.0,1,1.0,1.0,16.958333333333332,16.958333333333332,66.9375,15.8125,32950,24
238,2015-08-29,2015,8,6,0.0,1.0,0,1.0,1.0,18.291666666666668,18.270833333333332,72.72916666666667,7.770833333333333,22618,24
239,2015-08-30,2015,8,0,0.0,1.0,0,1.0,3.0,17.833333333333332,17.833333333333332,80.3125,10.479166666666666,24972,24
240,2015-08-31,2015,8,1,1.0,0.0,0,1.0,7.0,15.479166666666666,15.479166666666666,89.54166666666667,10.4375,9639,24
241,2015-09-01,2015,9,2,0.0,0.0,1,2.0,3.0,15.479166666666666,15.479166666666666,79.83333333333333,9.5,25556,24
242,2015-09-02,2015,9,3,0.0,0.0,1,2.0,2.0,14.6875,14.6875,73.25,10.229166666666666,30180,24
243,2015-09-03,2015,9,4,0.0,0.0,1,2.0,2.0,13.9375,13.9375,68.75,12.958333333333334,30950,24
244,2015-09-04,2015,9,5,0.0,0.0,1,2.0,2.0,14.291666666666666,14.291666666666666,65.33333333333333,13.125,29709,24
245,2015-09-05,2015,9,6,0.0,1.0,0,2.0,4.0,13.4375,13.4375,71.47916666666667,11.291666666666666,22317,24
246,2015-09-06,2015,9,0,0.0,1.0,0,2.0,1.0,14.125,13.854166666666666,64.70833333333333,9.8125,29429,24
247,2015-09-07,2015,9,1,0.0,0.0,1,2.0,1.0,14.333333333333334,14.333333333333334,72.16666666666667,9.8125,31692,24
248,2015-09-08,2015,9,2,0.0,0.0,1,2.0,3.0,14.145833333333334,14.145833333333334,73.375,8.375,32781,24
249,2015-09-09,2015,9,3,0.0,0.0,1,2.0,3.0,15.8125,15.8125,71.64583333333333,14.083333333333334,33116,24
250,2015-09-10,2015,9,4,0.0,0.0,1,2.0,1.0,16.1875,16.1875,71.83333333333333,15.0,35734,24
251,2015-09-11,2015,9,5,0.0,0.0,1,2.0,1.0,16.568181818181817,16.568181818181817,71.95454545454545,16.84090909090909,33190,22
252,2015-09-12,2015,9,6,0.0,1.0,0,2.0,2.0,18.27777777777778,18.27777777777778,63.80555555555556,17.52777777777778,27023,18
253,2015-09-13,2015,9,0,0.0,1.0,0,2.0,1.0,14.020833333333334,14.020833333333334,73.0,10.958333333333334,26166,24
254,2015-09-14,2015,9,1,0.0,0.0,1,2.0,7.0,14.5,14.5,78.77083333333333,18.625,25811,24
255,2015-09-15,2015,9,2,0.0,0.0,1,2.0,2.0,14.25,14.25,74.95833333333333,18.0,28066,24
256,2015-09-16,2015,9,3,0.0,0.0,1,2.0,7.0,13.75,13.75,89.66666666666667,13.416666666666666,18653,24
257,2015-09-17,2015,9,4,0.0,0.0,1,2.0,2.0,14.791666666666666,14.791666666666666,72.75,16.6875,32075,24
258,2015-09-18,2015,9,5,0.0,0.0,1,2.0,2.0,15.0625,15.0625,78.39583333333333,9.5,29829,24
259,2015-09-19,2015,9,6,0.0,1.0,0,2.0,1.0,15.195652173913043,15.195652173913043,70.95652173913044,6.978260869565218,31826,23
260,2015-09-20,2015,9,0,0.0,1.0,0,2.0,1.0,15.416666666666666,15.416666666666666,73.66666666666667,11.354166666666666,31141,24
261,2015-09-21,2015,9,1,0.0,0.0,1,2.0,2.0,14.708333333333334,14.708333333333334,83.5625,13.458333333333334,23676,24
262,2015-09-22,2015,9,2,0.0,0.0,1,2.0,7.0,12.416666666666666,12.416666666666666,83.14583333333333,12.5625,20434,24
263,2015-09-23,2015,9,3,0.0,0.0,1,2.0,2.0,14.125,13.916666666666666,71.45833333333333,18.291666666666668,33977,24
264,2015-09-24,2015,9,4,0.0,0.0,1,2.0,2.0,15.583333333333334,15.583333333333334,71.6875,19.9375,29396,24
265,2015-09-25,2015,9,5,0.0,0.0,1,2.0,1.0,13.729166666666666,13.729166666666666,67.52083333333333,10.729166666666666,34783,24
266,2015-09-26,2015,9,6,0.0,1.0,0,2.0,1.0,13.1875,13.166666666666666,68.9375,8.5,32636,24
267,2015-09-27,2015,9,0,0.0,1.0,0,2.0,1.0,13.645833333333334,13.583333333333334,72.58333333333333,11.645833333333334,29817,24
268,2015-09-28,2015,9,1,0.0,0.0,1,2.0,1.0,13.979166666666666,13.979166666666666,74.1875,14.916666666666666,33138,24
269,2015-09-29,2015,9,2,0.0,0.0,1,2.0,1.0,14.75,14.75,70.10416666666667,16.354166666666668,34436,24
270,2015-09-30,2015,9,3,0.0,0.0,1,2.0,1.0,14.3125,14.3125,68.16666666666667,17.020833333333332,34941,24
271,2015-10-01,2015,10,4,0.0,0.0,1,2.0,1.0,14.25,14.25,71.875,15.770833333333334,34562,24
272,2015-10-02,2015,10,5,0.0,0.0,1,2.0,1.0,13.6875,13.6875,73.3125,10.729166666666666,35503,24
273,2015-10-03,2015,10,6,0.0,1.0,0,2.0,3.0,12.666666666666666,12.666666666666666,81.22916666666667,5.708333333333333,28956,24
274,2015-10-04,2015,10,0,0.0,1.0,0,2.0,2.0,13.333333333333334,13.104166666666666,72.83333333333333,9.854166666666666,29884,24
275,2015-10-05,2015,10,1,0.0,0.0,1,2.0,7.0,15.895833333333334,15.895833333333334,87.9375,13.75,20741,24
276,2015-10-06,2015,10,2,0.0,0.0,1,2.0,7.0,16.645833333333332,16.645833333333332,87.22916666666667,12.416666666666666,25892,24
277,2015-10-07,2015,10,3,0.0,0.0,1,2.0,3.0,14.875,14.875,81.9375,19.083333333333332,28629,24
278,2015-10-08,2015,10,4,0.0,0.0,1,2.0,1.0,12.395833333333334,11.8125,72.83333333333333,8.416666666666666,33676,24
279,2015-10-09,2015,10,5,0.0,0.0,1,2.0,1.0,12.565217391304348,12.5,76.76086956521739,6.913043478260869,32006,23
280,2015-10-10,2015,10,6,0.0,1.0,0,2.0,2.0,13.0,12.979166666666666,81.3125,11.125,29416,24
281,2015-10-11,2015,10,0,0.0,1.0,0,2.0,1.0,12.291666666666666,12.041666666666666,72.5625,13.208333333333334,27796,24
282,2015-10-12,2015,10,1,0.0,0.0,1,2.0,3.0,11.270833333333334,10.958333333333334,70.08333333333333,10.0,31292,24
283,2015-10-13,2015,10,2,0.0,0.0,1,2.0,3.0,10.583333333333334,9.416666666666666,73.41666666666667,14.527777777777779,20114,18
284,2015-10-14,2015,10,3,0.0,0.0,1,2.0,2.0,10.479166666666666,9.8125,75.04166666666667,13.5,30579,24
285,2015-10-15,2015,10,4,0.0,0.0,1,2.0,3.0,11.229166666666666,10.5625,77.875,13.145833333333334,30874,24
286,2015-10-16,2015,10,5,0.0,0.0,1,2.0,3.0,12.5,12.5,78.5625,16.479166666666668,30075,24
287,2015-10-17,2015,10,6,0.0,1.0,0,2.0,3.0,12.0625,12.0625,76.75,13.75,24327,24
288,2015-10-18,2015,10,0,0.0,1.0,0,2.0,3.0,13.041666666666666,13.041666666666666,79.72916666666667,9.145833333333334,23070,24
289,2015-10-19,2015,10,1,0.0,0.0,1,2.0,3.0,12.729166666666666,12.729166666666666,79.1875,7.375,29952,24
290,2015-10-20,2015,10,2,0.0,0.0,1,2.0,2.0,11.541666666666666,11.25,75.52083333333333,8.020833333333334,32718,24
291,2015-10-21,2015,10,3,0.0,0.0,1,2.0,7.0,12.5,12.291666666666666,88.4375,15.520833333333334,18922,24
292,2015-10-22,2015,10,4,0.0,0.0,1,2.0,3.0,13.979166666666666,13.979166666666666,69.91666666666667,16.916666666666668,30326,24
293,2015-10-23,2015,10,5,0.0,0.0,1,2.0,4.0,12.875,12.875,65.5,7.520833333333333,30273,24
294,2015-10-24,2015,10,6,0.0,1.0,0,2.0,7.0,12.729166666666666,12.520833333333334,77.75,10.791666666666666,16876,24
295,2015-10-25,2015,10,0,0.0,1.0,0,2.0,1.0,9.0,7.826086956521739,75.69565217391305,8.507246376811594,23133,23
296,2015-10-26,2015,10,1,0.0,0.0,1,2.0,3.0,11.708333333333334,11.0,85.91666666666667,13.5625,30364,24
297,2015-10-27,2015,10,2,0.0,0.0,1,2.0,1.0,14.395833333333334,14.395833333333334,84.95833333333333,12.229166666666666,32436,24
298,2015-10-28,2015,10,3,0.0,0.0,1,2.0,7.0,13.583333333333334,13.583333333333334,84.77083333333333,10.875,23881,24
299,2015-10-29,2015,10,4,0.0,0.0,1,2.0,2.0,13.416666666666666,13.270833333333334,87.79166666666667,13.395833333333334,27339,24
300,2015-10-30,2015,10,5,0.0,0.0,1,2.0,7.0,14.6875,14.6875,82.04166666666667,13.583333333333334,23970,24
301,2015-10-31,2015,10,6,0.0,1.0,0,2.0,1.0,12.375,12.375,87.89583333333333,9.75,27464,24
302,2015-11-01,2015,11,0,0.0,1.0,0,2.0,4.0,9.208333333333334,8.854166666666666,97.6875,5.208333333333333,22848,24
303,2015-11-02,2015,11,1,0.0,0.0,1,2.0,4.0,10.5,10.041666666666666,95.0,9.166666666666666,28033,24
304,2015-11-03,2015,11,2,0.0,0.0,1,2.0,3.0,11.895833333333334,11.708333333333334,88.625,9.041666666666666,30710,24
305,2015-11-04,2015,11,3,0.0,0.0,1,2.0,2.0,13.479166666666666,13.479166666666666,88.54166666666667,8.395833333333334,23462,24
306,2015-11-05,2015,11,4,0.0,0.0,1,2.0,3.0,15.166666666666666,15.166666666666666,87.4375,14.333333333333334,24503,24
307,2015-11-06,2015,11,5,0.0,0.0,1,2.0,3.0,16.229166666666668,16.229166666666668,84.8125,18.125,25431,24
308,2015-11-07,2015,11,6,0.0,1.0,0,2.0,7.0,15.770833333333334,15.770833333333334,83.64583333333333,22.895833333333332,14881,24
309,2015-11-08,2015,11,0,0.0,1.0,0,2.0,3.0,14.166666666666666,14.0625,85.47916666666667,16.291666666666668,18754,24
310,2015-11-09,2015,11,1,0.0,0.0,1,2.0,3.0,13.875,13.875,73.97916666666667,27.041666666666668,28474,24
311,2015-11-10,2015,11,2,0.0,0.0,1,2.0,3.0,15.75,15.75,81.47916666666667,22.9375,29206,24
312,2015-11-11,2015,11,3,0.0,0.0,1,2.0,3.0,14.770833333333334,14.770833333333334,71.70833333333333,20.333333333333332,29899,24
313,2015-11-12,2015,11,4,0.0,0.0,1,2.0,2.0,14.25,14.25,81.1875,17.229166666666668,28962,24
314,2015-11-13,2015,11,5,0.0,0.0,1,2.0,1.0,10.666666666666666,8.833333333333334,66.0,27.9375,25252,24
315,2015-11-14,2015,11,6,0.0,1.0,0,2.0,7.0,11.25,9.791666666666666,81.29166666666667,23.333333333333332,8898,24
316,2015-11-15,2015,11,0,0.0,1.0,0,2.0,3.0,15.520833333333334,15.520833333333334,72.47916666666667,34.0625,17594,24
317,2015-11-16,2015,11,1,0.0,0.0,1,2.0,2.0,13.645833333333334,13.645833333333334,73.625,21.875,26507,24
318,2015-11-17,2015,11,2,0.0,0.0,1,2.0,7.0,14.772727272727273,14.772727272727273,77.38636363636364,29.204545454545453,22768,22
319,2015-11-18,2015,11,3,0.0,0.0,1,2.0,2.0,14.027777777777779,14.027777777777779,69.5,31.666666666666668,25926,18
320,2015-11-19,2015,11,4,0.0,0.0,1,2.0,7.0,11.583333333333334,11.1875,80.0,21.520833333333332,23695,24
321,2015-11-20,2015,11,5,0.0,0.0,1,2.0,2.0,9.0625,6.104166666666667,67.5,22.3125,25788,24
322,2015-11-21,2015,11,6,0.0,1.0,0,2.0,1.0,4.375,-0.375,68.02083333333333,26.25,12751,24
323,2015-11-22,2015,11,0,0.0,1.0,0,2.0,1.0,3.5208333333333335,0.7916666666666666,74.66666666666667,10.666666666666666,13118,24
324,2015-11-23,2015,11,1,0.0,0.0,1,2.0,1.0,5.041666666666667,2.7291666666666665,74.95833333333333,11.145833333333334,23908,24
325,2015-11-24,2015,11,2,0.0,0.0,1,2.0,7.0,9.041666666666666,6.229166666666667,83.70833333333333,19.916666666666668,21175,24
326,2015-11-25,2015,11,3,0.0,0.0,1,2.0,2.0,8.9375,6.9375,76.66666666666667,16.166666666666668,26000,24
327,2015-11-26,2015,11,4,0.0,0.0,1,2.0,3.0,9.395833333333334,8.520833333333334,86.3125,7.541666666666667,26626,24
328,2015-11-27,2015,11,5,0.0,0.0,1,2.0,3.0,11.291666666666666,10.541666666666666,83.66666666666667,20.729166666666668,23517,24
329,2015-11-28,2015,11,6,0.0,1.0,0,2.0,1.0,8.125,5.354166666666667,69.8125,27.25,16336,24
330,2015-11-29,2015,11,0,0.0,1.0,0,2.0,3.0,12.041666666666666,12.041666666666666,72.04166666666667,34.083333333333336,11392,24
331,2015-11-30,2015,11,1,0.0,0.0,1,2.0,3.0,12.021739130434783,11.478260869565217,77.52173913043478,26.065217391304348,20918,23
332,2015-12-01,2015,12,2,0.0,0.0,1,3.0,3.0,13.041666666666666,12.979166666666666,74.3125,20.25,26559,24
333,2015-12-02,2015,12,3,0.0,0.0,1,3.0,2.0,13.020833333333334,13.020833333333334,72.47916666666667,20.75,27789,24
334,2015-12-03,2015,12,4,0.0,0.0,1,3.0,2.0,12.916666666666666,12.916666666666666,76.9375,21.125,25899,24
335,2015-12-04,2015,12,5,0.0,0.0,1,3.0,2.0,11.041666666666666,9.979166666666666,70.27083333333333,25.0625,25956,24
336,2015-12-05,2015,12,6,0.0,1.0,0,3.0,2.0,12.645833333333334,12.645833333333334,66.27083333333333,36.833333333333336,16511,24
337,2015-12-06,2015,12,0,0.0,1.0,0,3.0,3.0,13.4375,13.4375,80.27083333333333,23.145833333333332,15478,24
338,2015-12-07,2015,12,1,0.0,0.0,1,3.0,3.0,13.3125,13.3125,81.54166666666667,14.479166666666666,25734,24
339,2015-12-08,2015,12,2,0.0,0.0,1,3.0,1.0,12.270833333333334,11.708333333333334,73.75,20.75,23430,24
340,2015-12-09,2015,12,3,0.0,0.0,1,3.0,1.0,9.583333333333334,8.458333333333334,73.89583333333333,18.270833333333332,27562,24
341,2015-12-10,2015,12,4,0.0,0.0,1,3.0,3.0,11.541666666666666,11.375,77.89583333333333,22.4375,23115,24
342,2015-12-11,2015,12,5,0.0,0.0,1,3.0,3.0,10.083333333333334,8.875,76.04166666666667,20.375,23259,24
343,2015-12-12,2015,12,6,0.0,1.0,0,3.0,3.0,11.675,11.2,73.075,23.375,15815,20
344,2015-12-13,2015,12,0,0.0,1.0,0,3.0,7.0,8.4375,6.9375,91.35416666666667,10.25,12291,24
345,2015-12-14,2015,12,1,0.0,0.0,1,3.0,3.0,9.208333333333334,7.729166666666667,84.97916666666667,9.729166666666666,23835,24
346,2015-12-15,2015,12,2,0.0,0.0,1,3.0,3.0,11.458333333333334,11.125,92.25,10.708333333333334,20201,24
347,2015-12-16,2015,12,3,0.0,0.0,1,3.0,3.0,14.479166666666666,14.479166666666666,81.6875,20.458333333333332,25558,24
348,2015-12-17,2015,12,4,0.0,0.0,1,3.0,1.0,14.3125,14.3125,72.45833333333333,18.9375,25804,24
349,2015-12-18,2015,12,5,0.0,0.0,1,3.0,2.0,13.104166666666666,13.104166666666666,79.04166666666667,17.1875,25730,24
350,2015-12-19,2015,12,6,0.0,1.0,0,3.0,1.0,15.375,15.375,74.54166666666667,22.333333333333332,18754,24
351,2015-12-20,2015,12,0,0.0,1.0,0,3.0,1.0,12.770833333333334,12.541666666666666,74.29166666666667,20.375,13060,24
352,2015-12-21,2015,12,1,0.0,0.0,1,3.0,1.0,10.875,9.6875,77.54166666666667,22.604166666666668,18136,24
353,2015-12-22,2015,12,2,0.0,0.0,1,3.0,7.0,14.1875,14.1875,80.66666666666667,31.395833333333332,17458,24
354,2015-12-23,2015,12,3,0.0,0.0,1,3.0,2.0,11.354166666666666,11.083333333333334,69.04166666666667,23.166666666666668,18451,24
355,2015-12-24,2015,12,4,0.0,0.0,1,3.0,3.0,10.916666666666666,9.895833333333334,68.3125,25.5625,8908,24
356,2015-12-25,2015,12,5,1.0,0.0,0,3.0,7.0,11.270833333333334,10.354166666666666,79.4375,18.041666666666668,22423,24
357,2015-12-26,2015,12,6,0.0,1.0,0,3.0,3.0,14.729166666666666,14.729166666666666,74.08333333333333,27.416666666666668,10230,24
358,2015-12-27,2015,12,0,0.0,1.0,0,3.0,3.0,14.333333333333334,14.333333333333334,81.14583333333333,22.0,9378,24
359,2015-12-28,2015,12,1,1.0,0.0,0,3.0,1.0,11.729166666666666,11.5625,73.41666666666667,15.041666666666666,13732,24
360,2015-12-29,2015,12,2,0.0,0.0,1,3.0,2.0,11.75,11.583333333333334,74.52083333333333,17.208333333333332,15592,24
361,2015-12-30,2015,12,3,0.0,0.0,1,3.0,7.0,12.583333333333334,12.541666666666666,69.375,25.083333333333332,12301,24
362,2015-12-31,2015,12,4,0.0,0.0,1,3.0,2.0,9.520833333333334,7.229166666666667,69.3125,23.395833333333332,13889,24
363,2016-01-01,2016,1,5,1.0,0.0,0,3.0,1.0,6.5,3.7291666666666665,82.5,16.729166666666668,9797,24
364,2016-01-02,2016,1,6,0.0,1.0,0,3.0,7.0,10.5,9.395833333333334,87.02083333333333,21.604166666666668,7195,24
365,2016-01-03,2016,1,0,0.0,1.0,0,3.0,7.0,8.645833333333334,6.354166666666667,83.5,16.1875,4869,24
366,2016-01-04,2016,1,1,0.0,0.0,1,3.0,2.0,8.875,7.041666666666667,82.5625,12.5,20533,24
367,2016-01-05,2016,1,2,0.0,0.0,1,3.0,2.0,8.979166666666666,7.895833333333333,85.66666666666667,8.4375,22805,24
368,2016-01-06,2016,1,3,0.0,0.0,1,3.0,3.0,7.041666666666667,5.958333333333333,90.29166666666667,6.541666666666667,23038,24
369,2016-01-07,2016,1,4,0.0,0.0,1,3.0,7.0,7.958333333333333,4.604166666666667,76.0625,24.229166666666668,18083,24
370,2016-01-08,2016,1,5,0.0,0.0,1,3.0,2.0,7.354166666666667,5.083333333333333,77.9375,12.645833333333334,20762,24
371,2016-01-09,2016,1,6,0.0,1.0,0,3.0,7.0,9.666666666666666,8.145833333333334,81.3125,18.041666666666668,11583,24
372,2016-01-10,2016,1,0,0.0,1.0,0,3.0,1.0,7.25,4.166666666666667,75.375,18.916666666666668,14320,24
373,2016-01-11,2016,1,1,0.0,0.0,1,3.0,3.0,7.041666666666667,4.229166666666667,82.60416666666667,16.520833333333332,21092,24
374,2016-01-12,2016,1,2,0.0,0.0,1,3.0,7.0,6.1875,1.8333333333333333,77.95833333333333,27.8125,22799,24
375,2016-01-13,2016,1,3,0.0,0.0,1,3.0,1.0,5.833333333333333,2.4791666666666665,71.47916666666667,18.104166666666668,24586,24
376,2016-01-14,2016,1,4,0.0,0.0,1,3.0,2.0,4.479166666666667,-0.20833333333333334,73.02083333333333,25.9375,22186,24
377,2016-01-15,2016,1,5,0.0,0.0,1,3.0,2.0,4.0,-0.2916666666666667,70.02083333333333,21.4375,22446,24
378,2016-01-16,2016,1,6,0.0,1.0,0,3.0,1.0,3.1041666666666665,0.5625,75.625,9.5625,16091,24
379,2016-01-17,2016,1,0,0.0,1.0,0,3.0,26.0,2.9583333333333335,0.75,80.3125,9.0625,11762,24
380,2016-01-18,2016,1,1,0.0,0.0,1,3.0,2.0,2.9375,0.125,75.375,11.4375,22762,24
381,2016-01-19,2016,1,2,0.0,0.0,1,3.0,1.0,1.3125,0.9583333333333334,68.52083333333333,2.7708333333333335,23819,24
382,2016-01-20,2016,1,3,0.0,0.0,1,3.0,1.0,1.5625,0.3541666666666667,77.41666666666667,5.416666666666667,23800,24
383,2016-01-21,2016,1,4,0.0,0.0,1,3.0,1.0,3.6875,1.1875,76.58333333333333,10.458333333333334,23378,24
384,2016-01-22,2016,1,5,0.0,0.0,1,3.0,1.0,8.0625,5.604166666666667,79.89583333333333,15.354166666666666,18328,24
385,2016-01-23,2016,1,6,0.0,1.0,0,3.0,1.0,8.666666666666666,6.729166666666667,83.6875,13.6875,17218,24
386,2016-01-24,2016,1,0,0.0,1.0,0,3.0,3.0,12.4375,12.104166666666666,88.125,14.979166666666666,16360,24
387,2016-01-25,2016,1,1,0.0,0.0,1,3.0,1.0,12.1875,11.854166666666666,72.375,19.791666666666668,25724,24
388,2016-01-26,2016,1,2,0.0,0.0,1,3.0,7.0,10.1875,8.979166666666666,80.33333333333333,27.208333333333332,20224,24
389,2016-01-27,2016,1,3,0.0,0.0,1,3.0,7.0,12.083333333333334,11.5625,80.10416666666667,30.541666666666668,21708,24
390,2016-01-28,2016,1,4,0.0,0.0,1,3.0,1.0,7.875,4.625,65.64583333333333,22.270833333333332,25324,24
391,2016-01-29,2016,1,5,0.0,0.0,1,3.0,3.0,11.791666666666666,11.625,77.9375,33.791666666666664,22526,24
392,2016-01-30,2016,1,6,0.0,1.0,0,3.0,1.0,8.270833333333334,5.125,67.85416666666667,27.041666666666668,16381,24
393,2016-01-31,2016,1,0,0.0,1.0,0,3.0,3.0,10.041666666666666,8.770833333333334,79.16666666666667,22.5,11019,24
394,2016-02-01,2016,2,1,0.0,0.0,1,3.0,3.0,12.770833333333334,12.604166666666666,68.125,34.9375,23606,24
395,2016-02-02,2016,2,2,0.0,0.0,1,3.0,2.0,9.0,5.333333333333333,61.1875,30.0625,24514,24
396,2016-02-03,2016,2,3,0.0,0.0,1,3.0,1.0,6.229166666666667,2.5416666666666665,68.20833333333333,22.125,24436,24
397,2016-02-04,2016,2,4,0.0,0.0,1,3.0,3.0,10.291666666666666,8.979166666666666,76.70833333333333,21.979166666666668,25154,24
398,2016-02-05,2016,2,5,0.0,0.0,1,3.0,3.0,10.854166666666666,10.4375,78.9375,22.333333333333332,22597,24
399,2016-02-06,2016,2,6,0.0,1.0,0,3.0,3.0,11.041666666666666,9.708333333333334,75.75,31.083333333333332,13126,24
400,2016-02-07,2016,2,0,0.0,1.0,0,3.0,2.0,8.23913043478261,4.586956521739131,71.0,27.41304347826087,14025,23
401,2016-02-08,2016,2,1,0.0,0.0,1,3.0,3.0,8.833333333333334,4.388888888888889,63.166666666666664,41.388888888888886,19497,18
402,2016-02-09,2016,2,2,0.0,0.0,1,3.0,2.0,6.333333333333333,2.6458333333333335,68.25,21.375,23308,24
403,2016-02-10,2016,2,3,0.0,0.0,1,3.0,3.0,6.604166666666667,3.3541666666666665,71.83333333333333,18.708333333333332,23626,24
404,2016-02-11,2016,2,4,0.0,0.0,1,3.0,2.0,5.208333333333333,3.1458333333333335,72.625,9.0625,25186,24
405,2016-02-12,2016,2,5,0.0,0.0,1,3.0,3.0,4.75,1.9583333333333333,83.91666666666667,13.041666666666666,22819,24
406,2016-02-13,2016,2,6,0.0,1.0,0,3.0,7.0,4.25,0.6666666666666666,85.5625,18.4375,9869,24
407,2016-02-14,2016,2,0,0.0,1.0,0,3.0,2.0,4.4375,1.0625,72.875,15.979166666666666,13697,24
408,2016-02-15,2016,2,1,0.0,0.0,1,3.0,2.0,3.6666666666666665,0.0625,75.45833333333333,16.3125,21789,24
409,2016-02-16,2016,2,2,0.0,0.0,1,3.0,1.0,3.6666666666666665,1.8125,76.45833333333333,9.25,24386,24
410,2016-02-17,2016,2,3,0.0,0.0,1,3.0,3.0,4.8125,2.0416666666666665,76.52083333333333,12.375,19034,24
411,2016-02-18,2016,2,4,0.0,0.0,1,3.0,2.0,5.270833333333333,2.5625,71.95833333333333,13.208333333333334,23517,24
412,2016-02-19,2016,2,5,0.0,0.0,1,3.0,1.0,6.208333333333333,2.875,78.95833333333333,19.541666666666668,22173,24
413,2016-02-20,2016,2,6,0.0,1.0,0,3.0,7.0,11.173913043478262,10.08695652173913,80.82608695652173,27.956521739130434,10745,23
414,2016-02-21,2016,2,0,0.0,1.0,0,3.0,3.0,13.208333333333334,13.208333333333334,79.1875,30.791666666666668,14670,24
415,2016-02-22,2016,2,1,0.0,0.0,1,3.0,7.0,9.041666666666666,7.1875,73.27083333333333,16.916666666666668,20463,24
416,2016-02-23,2016,2,2,0.0,0.0,1,3.0,2.0,6.4375,4.5,68.04166666666667,10.895833333333334,25657,24
417,2016-02-24,2016,2,3,0.0,0.0,1,3.0,1.0,3.8333333333333335,3.1875,69.47916666666667,4.770833333333333,25481,24
